transaction_id,user_id,product_id,transaction_date,quantity,price,subtotal,tax,shipping,discount,discount_code,total,payment_method,status,campaign_id,created_at
13707,3561,2,2022-09-09T00:00:00,1,670,2032,162.56,0,0,,2194.56,google_pay,completed,436,2022-09-09T00:00:00
13707,3561,8,2022-09-09T00:00:00,1,924,2032,162.56,0,0,,2194.56,google_pay,completed,436,2022-09-09T00:00:00
13707,3561,42,2022-09-09T00:00:00,1,264,2032,162.56,0,0,,2194.56,google_pay,completed,436,2022-09-09T00:00:00
13707,3561,29,2022-09-09T00:00:00,1,174,2032,162.56,0,0,,2194.56,google_pay,completed,436,2022-09-09T00:00:00
13708,3561,50,2023-04-13T00:00:00,1,165,165,13.2,0,0,,178.2,debit_card,refunded,,2023-04-13T00:00:00
13709,3562,11,2023-11-14T00:00:00,1,245,245,19.6,0,0,,264.6,apple_pay,completed,,2023-11-14T00:00:00
13710,3562,33,2023-10-09T00:00:00,1,253,427,34.16,0,0,,461.15999999999997,,refunded,199,2023-10-09T00:00:00
13710,3562,29,2023-10-09T00:00:00,1,174,427,34.16,0,0,,461.15999999999997,,refunded,199,2023-10-09T00:00:00
13711,3563,60,2024-10-08T00:00:00,1,28,28,2.24,8.0,0,,38.24,credit_card,refunded,,2024-10-08T00:00:00
13712,3563,50,2024-07-22T00:00:00,1,165,1814,145.12,0,0,,1959.12,debit_card,completed,,2024-07-22T00:00:00
13712,3563,57,2024-07-22T00:00:00,1,20,1814,145.12,0,0,,1959.12,debit_card,completed,,2024-07-22T00:00:00
13712,3563,47,2024-07-22T00:00:00,1,252,1814,145.12,0,0,,1959.12,debit_card,completed,,2024-07-22T00:00:00
13712,3563,10,2024-07-22T00:00:00,1,1377,1814,145.12,0,0,,1959.12,debit_card,completed,,2024-07-22T00:00:00
13713,3563,23,2022-10-14T00:00:00,1,149,579,46.32,0,0,,625.32,credit_card,completed,,2022-10-14T00:00:00
13713,3563,44,2022-10-14T00:00:00,1,430,579,46.32,0,0,,625.32,credit_card,completed,,2022-10-14T00:00:00
13714,3563,20,2023-06-05T00:00:00,1,160,160,12.8,0,34.82,VIP15,-137.98000000000002,apple_pay,completed,,2023-06-05T00:00:00
13715,3564,57,2024-04-12T00:00:00,1,20,20,1.6,8.0,0,,29.6,paypal,completed,963,2024-04-12T00:00:00
13716,3564,28,2020-05-26T00:00:00,1,98,98,7.84,0,0,,105.84,apple_pay,completed,93,2020-05-26T00:00:00
13717,3564,7,2021-06-15T00:00:00,1,708,2365,189.2,0,0,,2554.2,debit_card,completed,,2021-06-15T00:00:00
13717,3564,3,2021-06-15T00:00:00,1,601,2365,189.2,0,0,,2554.2,debit_card,completed,,2021-06-15T00:00:00
13717,3564,8,2021-06-15T00:00:00,1,924,2365,189.2,0,0,,2554.2,debit_card,completed,,2021-06-15T00:00:00
13717,3564,1,2021-06-15T00:00:00,1,132,2365,189.2,0,0,,2554.2,debit_card,completed,,2021-06-15T00:00:00
13718,3565,57,2024-12-09T00:00:00,1,20,171,13.68,0,0,,184.68,debit_card,completed,1489,2024-12-09T00:00:00
13718,3565,15,2024-12-09T00:00:00,1,151,171,13.68,0,0,,184.68,debit_card,completed,1489,2024-12-09T00:00:00
13719,3565,54,2024-12-30T00:00:00,1,31,31,2.48,8.0,0,,-41.48,google_pay,completed,,2024-12-30T00:00:00
13720,3565,54,2024-12-27T00:00:00,1,31,814,65.12,0,72.56,FLASH20,806.56,google_pay,completed,1020,2024-12-27T00:00:00
13720,3565,3,2024-12-27T00:00:00,1,601,814,65.12,0,72.56,FLASH20,806.56,google_pay,completed,1020,2024-12-27T00:00:00
13720,3565,1,2024-12-27T00:00:00,1,132,814,65.12,0,72.56,FLASH20,806.56,google_pay,completed,1020,2024-12-27T00:00:00
13720,3565,59,2024-12-27T00:00:00,1,50,814,65.12,0,72.56,FLASH20,806.56,google_pay,completed,1020,2024-12-27T00:00:00
13721,3565,28,2024-11-13T00:00:00,1,98,98,7.84,0,0,,105.84,paypal,completed,,2024-11-13T00:00:00
8347,3566,54,2023-09-06T00:00:00,1,31,31,2.48,8.0,0,,41.48,debit_card,completed,,2023-09-06T00:00:00
13723,3567,42,2024-12-04T00:00:00,1,264,295,23.6,0,35.76,VIP15,282.84000000000003,debit_card,completed,,2024-12-04T00:00:00
13723,3567,54,2024-12-04T00:00:00,1,31,295,23.6,0,35.76,VIP15,282.84000000000003,debit_card,completed,,2024-12-04T00:00:00
13724,3567,57,2024-12-12T00:00:00,1,20,20,1.6,8.0,0,,29.6,paypal,completed,1489,2024-12-12T00:00:00
13725,3567,9,2024-12-09T00:00:00,1,201,802,64.16,0,0,,866.16,google_pay,completed,,2024-12-09T00:00:00
13725,3567,3,2024-12-09T00:00:00,1,601,802,64.16,0,0,,866.16,google_pay,completed,,2024-12-09T00:00:00
13726,3568,25,2024-11-22T00:00:00,1,-202,0,0.0,8.0,0,,8.0,apple_pay,completed,,2024-11-22T00:00:00
13727,3568,1,2024-12-15T00:00:00,1,132,1474,117.92,0,0,,1591.92,google_pay,completed,,2024-12-15T00:00:00
13727,3568,11,2024-12-15T00:00:00,1,245,1474,117.92,0,0,,1591.92,google_pay,completed,,2024-12-15T00:00:00
13727,3568,4,2024-12-15T00:00:00,1,1097,1474,117.92,0,0,,1591.92,google_pay,completed,,2024-12-15T00:00:00
13728,3569,55,2022-01-05T00:00:00,1,17,17,1.36,8.0,0,,26.36,apple_pay,completed,,2022-01-05T00:00:00
13729,3570,44,2024-05-11T00:00:00,1,430,1449,115.92,0,80.08,SAVE10,1484.8400000000001,apple_pay,completed,418,2024-05-11T00:00:00
13729,3570,14,2024-05-11T00:00:00,1,1019,1449,115.92,0,80.08,SAVE10,1484.8400000000001,apple_pay,completed,418,2024-05-11T00:00:00
13730,3571,43,2024-06-18T00:00:00,1,70,70,5.6,0,0,,75.6,credit_card,completed,,2024-06-18T00:00:00
13731,3571,33,2024-11-26T00:00:00,1,253,343,27.44,0,0,,370.44,credit_card,completed,,2024-11-26T00:00:00
13731,3571,30,2024-11-26T00:00:00,1,90,343,27.44,0,0,,370.44,credit_card,completed,,2024-11-26T00:00:00
13732,3572,17,2024-08-25T00:00:00,1,53,53,4.24,0,2.7,WELCOME,54.54,google_pay,completed,,2024-08-25T00:00:00
13733,3572,27,2024-12-24T00:00:00,1,154,154,12.32,0,0,,166.32,google_pay,completed,,2024-12-24T00:00:00
12415,3572,63,2024-12-01T00:00:00,1,25,25,2.0,8.0,0,,35.0,,completed,,2024-12-01T00:00:00
12415,3572,41,2024-12-01T00:00:00,1,-268,25,2.0,8.0,0,,35.0,,completed,,2024-12-01T00:00:00
13735,3572,62,2024-09-20T00:00:00,1,18,286,22.88,0,0,,308.88,,completed,,2024-09-20T00:00:00
13735,3572,39,2024-09-20T00:00:00,1,258,286,22.88,0,0,,308.88,,completed,,2024-09-20T00:00:00
13735,3572,52,2024-09-20T00:00:00,1,10,286,22.88,0,0,,308.88,,completed,,2024-09-20T00:00:00
13736,3573,7,2023-06-30T00:00:00,1,708,2086,166.88,0,0,,2252.88,credit_card,completed,430,2023-06-30T00:00:00
13736,3573,7,2023-06-30T00:00:00,1,708,2086,166.88,0,0,,2252.88,credit_card,completed,430,2023-06-30T00:00:00
13736,3573,2,2023-06-30T00:00:00,1,670,2086,166.88,0,0,,2252.88,credit_card,completed,430,2023-06-30T00:00:00
13737,3573,17,2023-06-19T00:00:00,1,53,202,16.16,0,0,,218.16,credit_card,completed,,2023-06-19T00:00:00
13737,3573,23,2023-06-19T00:00:00,1,149,202,16.16,0,0,,218.16,credit_card,completed,,2023-06-19T00:00:00
13738,3573,12,2024-12-10T00:00:00,1,1006,1037,82.96,0,0,,1119.96,paypal,completed,,2024-12-10T00:00:00
13738,3573,54,2024-12-10T00:00:00,1,31,1037,82.96,0,0,,1119.96,paypal,completed,,2024-12-10T00:00:00
13739,3574,38,2024-01-09T00:00:00,1,180,180,14.4,0,0,,194.4,google_pay,completed,858,2024-01-09T00:00:00
13740,3574,30,2023-07-17T00:00:00,1,90,90,7.2,0,8.21,SAVE10,88.99000000000001,debit_card,completed,,2023-07-17T00:00:00
13741,3575,28,2024-01-22T00:00:00,1,98,98,7.84,0,0,,105.84,credit_card,completed,,2024-01-22T00:00:00
13742,3575,51,2024-05-30T00:00:00,1,109,256,20.48,0,59.35,FLASH20,217.13000000000002,paypal,completed,,2024-05-30T00:00:00
13742,3575,28,2024-05-30T00:00:00,1,98,256,20.48,0,59.35,FLASH20,217.13000000000002,paypal,completed,,2024-05-30T00:00:00
13742,3575,61,2024-05-30T00:00:00,1,49,256,20.48,0,59.35,FLASH20,217.13000000000002,paypal,completed,,2024-05-30T00:00:00
13743,3575,54,2024-02-03T00:00:00,1,31,1514,121.12,0,0,,1635.12,credit_card,completed,464,2024-02-03T00:00:00
13743,3575,6,2024-02-03T00:00:00,1,1306,1514,121.12,0,0,,1635.12,credit_card,completed,464,2024-02-03T00:00:00
13743,3575,22,2024-02-03T00:00:00,1,127,1514,121.12,0,0,,1635.12,credit_card,completed,464,2024-02-03T00:00:00
13743,3575,59,2024-02-03T00:00:00,1,50,1514,121.12,0,0,,1635.12,credit_card,completed,464,2024-02-03T00:00:00
13744,3576,60,2024-03-18T00:00:00,1,28,152,12.16,0,0,,164.16,paypal,completed,335,2024-03-18T00:00:00
13744,3576,60,2024-03-18T00:00:00,1,28,152,12.16,0,0,,164.16,paypal,completed,335,2024-03-18T00:00:00
13744,3576,58,2024-03-18T00:00:00,1,47,152,12.16,0,0,,164.16,paypal,completed,335,2024-03-18T00:00:00
13744,3576,61,2024-03-18T00:00:00,1,49,152,12.16,0,0,,164.16,paypal,completed,335,2024-03-18T00:00:00
13745,3576,27,2024-10-04T00:00:00,1,154,154,12.32,0,0,,166.32,google_pay,completed,,2024-10-04T00:00:00
13746,3576,15,2024-03-31T00:00:00,1,151,151,12.08,0,0,,163.08,google_pay,cancelled,,2024-03-31T00:00:00
13747,3576,38,2023-07-10T00:00:00,1,180,881,70.48,0,0,,951.48,apple_pay,completed,978,2023-07-10T00:00:00
13747,3576,60,2023-07-10T00:00:00,1,28,881,70.48,0,0,,951.48,apple_pay,completed,978,2023-07-10T00:00:00
13747,3576,39,2023-07-10T00:00:00,1,258,881,70.48,0,0,,951.48,apple_pay,completed,978,2023-07-10T00:00:00
13747,3576,32,2023-07-10T00:00:00,1,261,881,70.48,0,0,,951.48,apple_pay,completed,978,2023-07-10T00:00:00
13747,3576,27,2023-07-10T00:00:00,1,154,881,70.48,0,0,,951.48,apple_pay,completed,978,2023-07-10T00:00:00
13748,3576,38,2023-04-01T00:00:00,1,180,278,22.24,0,0,,300.24,google_pay,completed,,2023-04-01T00:00:00
13748,3576,28,2023-04-01T00:00:00,1,98,278,22.24,0,0,,300.24,google_pay,completed,,2023-04-01T00:00:00
13749,3577,43,2022-02-08T00:00:00,1,70,647,51.76,0,0,,698.76,apple_pay,completed,441,2022-02-08T00:00:00
13749,3577,40,2022-02-08T00:00:00,1,313,647,51.76,0,0,,698.76,apple_pay,completed,441,2022-02-08T00:00:00
13749,3577,42,2022-02-08T00:00:00,1,264,647,51.76,0,0,,698.76,apple_pay,completed,441,2022-02-08T00:00:00
13750,3577,56,2022-01-29T00:00:00,1,15,15,1.2,8.0,0,,24.2,paypal,completed,,2022-01-29T00:00:00
13751,3577,51,2023-05-30T00:00:00,1,109,662,52.96,0,0,,714.96,google_pay,completed,1364,2023-05-30T00:00:00
13751,3577,49,2023-05-30T00:00:00,1,72,662,52.96,0,0,,714.96,google_pay,completed,1364,2023-05-30T00:00:00
13751,3577,43,2023-05-30T00:00:00,1,70,662,52.96,0,0,,714.96,google_pay,completed,1364,2023-05-30T00:00:00
13751,3577,13,2023-05-30T00:00:00,1,341,662,52.96,0,0,,714.96,google_pay,completed,1364,2023-05-30T00:00:00
13751,3577,43,2023-05-30T00:00:00,1,70,662,52.96,0,0,,714.96,google_pay,completed,1364,2023-05-30T00:00:00
13752,3577,50,2022-10-30T00:00:00,1,165,165,13.2,0,0,,178.2,paypal,completed,983,2022-10-30T00:00:00
13753,3578,5,2024-10-27T00:00:00,1,389,587,46.96,0,0,,633.96,credit_card,completed,,2024-10-27T00:00:00
13753,3578,34,2024-10-27T00:00:00,1,66,587,46.96,0,0,,633.96,credit_card,completed,,2024-10-27T00:00:00
13753,3578,1,2024-10-27T00:00:00,1,132,587,46.96,0,0,,633.96,credit_card,completed,,2024-10-27T00:00:00
13754,3578,21,2023-04-01T00:00:00,1,134,134,10.72,0,0,,144.72,google_pay,completed,,2023-04-01T00:00:00
13755,3578,50,2024-01-28T00:00:00,1,165,165,13.2,0,0,,178.2,google_pay,completed,,2024-01-28T00:00:00
13756,3578,29,2023-08-28T00:00:00,1,174,174,13.92,0,0,,187.92,credit_card,completed,,2023-08-28T00:00:00
13757,3578,10,2024-08-15T00:00:00,1,1377,1718,137.44,0,0,,1855.44,apple_pay,completed,1372,2024-08-15T00:00:00
13757,3578,13,2024-08-15T00:00:00,1,341,1718,137.44,0,0,,1855.44,apple_pay,completed,1372,2024-08-15T00:00:00
13758,3579,56,2021-11-11T00:00:00,1,15,60,4.8,0,0,,64.8,google_pay,completed,740,2021-11-11T00:00:00
13758,3579,64,2021-11-11T00:00:00,1,45,60,4.8,0,0,,64.8,google_pay,completed,740,2021-11-11T00:00:00
13759,3579,26,2024-06-08T00:00:00,1,35,293,23.44,0,65.43,SAVE10,251.01,apple_pay,completed,,2024-06-08T00:00:00
13759,3579,39,2024-06-08T00:00:00,1,258,293,23.44,0,65.43,SAVE10,251.01,apple_pay,completed,,2024-06-08T00:00:00
13760,3579,53,2022-01-21T00:00:00,1,30,30,2.4,8.0,3.11,WELCOME,37.29,paypal,completed,,2022-01-21T00:00:00
13761,3579,8,2021-05-28T00:00:00,1,924,2654,212.32,0,0,,2866.32,credit_card,pending,,2021-05-28T00:00:00
13761,3579,2,2021-05-28T00:00:00,1,670,2654,212.32,0,0,,2866.32,credit_card,pending,,2021-05-28T00:00:00
13761,3579,3,2021-05-28T00:00:00,1,601,2654,212.32,0,0,,2866.32,credit_card,pending,,2021-05-28T00:00:00
13761,3579,39,2021-05-28T00:00:00,1,258,2654,212.32,0,0,,2866.32,credit_card,pending,,2021-05-28T00:00:00
13761,3579,9,2021-05-28T00:00:00,1,201,2654,212.32,0,0,,2866.32,credit_card,pending,,2021-05-28T00:00:00
13762,3579,37,2022-06-11T00:00:00,1,148,148,11.84,0,0,,159.84,debit_card,completed,,2022-06-11T00:00:00
13763,3579,4,2022-09-28T00:00:00,1,1097,1097,87.76,0,0,,1184.76,credit_card,completed,30,2022-09-28T00:00:00
13764,3579,56,2021-07-31T00:00:00,1,15,292,23.36,0,0,,315.36,credit_card,completed,,2021-07-31T00:00:00
13764,3579,38,2021-07-31T00:00:00,1,180,292,23.36,0,0,,315.36,credit_card,completed,,2021-07-31T00:00:00
13764,3579,60,2021-07-31T00:00:00,1,28,292,23.36,0,0,,315.36,credit_card,completed,,2021-07-31T00:00:00
13764,3579,61,2021-07-31T00:00:00,1,49,292,23.36,0,0,,315.36,credit_card,completed,,2021-07-31T00:00:00
13764,3579,57,2021-07-31T00:00:00,1,20,292,23.36,0,0,,315.36,credit_card,completed,,2021-07-31T00:00:00
13765,3580,45,2024-03-15T00:00:00,1,430,430,34.4,0,0,,464.4,paypal,completed,337,2024-03-15T00:00:00
13766,3580,24,2024-01-03T00:00:00,1,200,200,16.0,0,0,,216.0,paypal,completed,,2024-01-03T00:00:00
13767,3580,58,2023-12-14T00:00:00,1,47,526,42.08,0,102.7,SAVE10,465.38000000000005,apple_pay,completed,1498,2023-12-14T00:00:00
13767,3580,44,2023-12-14T00:00:00,1,430,526,42.08,0,102.7,SAVE10,465.38000000000005,apple_pay,completed,1498,2023-12-14T00:00:00
13767,3580,61,2023-12-14T00:00:00,1,49,526,42.08,0,102.7,SAVE10,465.38000000000005,apple_pay,completed,1498,2023-12-14T00:00:00
13768,3580,54,2022-08-18T00:00:00,1,31,31,2.48,8.0,0,,41.48,credit_card,completed,614,2022-08-18T00:00:00
13769,3580,11,2021-09-29T00:00:00,1,245,1251,100.08,0,132.95,FLASH20,1218.1299999999999,apple_pay,completed,,2021-09-29T00:00:00
13769,3580,12,2021-09-29T00:00:00,1,1006,1251,100.08,0,132.95,FLASH20,1218.1299999999999,apple_pay,completed,,2021-09-29T00:00:00
13770,3580,59,2022-02-02T00:00:00,1,50,78,6.24,0,0,,84.24,debit_card,completed,,2022-02-02T00:00:00
13770,3580,60,2022-02-02T00:00:00,1,28,78,6.24,0,0,,84.24,debit_card,completed,,2022-02-02T00:00:00
13771,3580,59,2023-08-02T00:00:00,1,50,60,4.8,0,0,,64.8,,completed,713,2023-08-02T00:00:00
13771,3580,52,2023-08-02T00:00:00,1,10,60,4.8,0,0,,64.8,,completed,713,2023-08-02T00:00:00
13772,3580,26,2023-10-30T00:00:00,1,35,35,2.8,8.0,0,,45.8,credit_card,completed,,2023-10-30T00:00:00
13773,3580,15,2022-07-03T00:00:00,1,151,559,44.72,0,0,,603.72,credit_card,completed,1413,2022-07-03T00:00:00
13773,3580,30,2022-07-03T00:00:00,1,90,559,44.72,0,0,,603.72,credit_card,completed,1413,2022-07-03T00:00:00
13773,3580,24,2022-07-03T00:00:00,1,200,559,44.72,0,0,,603.72,credit_card,completed,1413,2022-07-03T00:00:00
13773,3580,19,2022-07-03T00:00:00,1,118,559,44.72,0,0,,603.72,credit_card,completed,1413,2022-07-03T00:00:00
13774,3580,54,2024-12-02T00:00:00,1,31,31,2.48,8.0,0,,41.48,google_pay,completed,,2024-12-02T00:00:00
13775,3581,7,2023-07-03T00:00:00,1,708,1805,144.4,0,0,,1949.4,debit_card,completed,,2023-07-03T00:00:00
13775,3581,4,2023-07-03T00:00:00,1,1097,1805,144.4,0,0,,1949.4,debit_card,completed,,2023-07-03T00:00:00
13776,3581,10,2024-01-13T00:00:00,1,1377,1978,158.24,0,0,,2136.24,paypal,completed,1416,2024-01-13T00:00:00
13776,3581,3,2024-01-13T00:00:00,1,601,1978,158.24,0,0,,2136.24,paypal,completed,1416,2024-01-13T00:00:00
13777,3581,25,2024-03-23T00:00:00,1,-202,0,0.0,8.0,0.0,FLASH20,8.0,credit_card,completed,,2024-03-23T00:00:00
13778,3581,62,2024-01-20T00:00:00,1,18,119,9.52,0,0,,128.52,credit_card,completed,,2024-01-20T00:00:00
13778,3581,54,2024-01-20T00:00:00,1,31,119,9.52,0,0,,128.52,credit_card,completed,,2024-01-20T00:00:00
13778,3581,43,2024-01-20T00:00:00,1,70,119,9.52,0,0,,128.52,credit_card,completed,,2024-01-20T00:00:00
13779,3583,4,2021-08-21T00:00:00,1,1097,1097,87.76,0,0,,1184.76,google_pay,completed,,2021-08-21T00:00:00
13780,3583,30,2020-10-22T00:00:00,1,90,270,21.6,0,0,,291.6,credit_card,completed,1504,2020-10-22T00:00:00
13780,3583,38,2020-10-22T00:00:00,1,180,270,21.6,0,0,,291.6,credit_card,completed,1504,2020-10-22T00:00:00
13781,3583,48,2022-10-10T00:00:00,1,406,478,38.24,0,0,,516.24,google_pay,completed,1347,2022-10-10T00:00:00
13781,3583,41,2022-10-10T00:00:00,1,-268,478,38.24,0,0,,516.24,google_pay,completed,1347,2022-10-10T00:00:00
13781,3583,49,2022-10-10T00:00:00,1,72,478,38.24,0,0,,516.24,google_pay,completed,1347,2022-10-10T00:00:00
13782,3584,42,2023-02-28T00:00:00,1,264,264,21.12,0,0,,285.12,credit_card,completed,,2023-02-28T00:00:00
13783,3584,24,2023-06-04T00:00:00,1,200,467,37.36,0,0,,504.36,google_pay,completed,977,2023-06-04T00:00:00
13783,3584,23,2023-06-04T00:00:00,1,149,467,37.36,0,0,,504.36,google_pay,completed,977,2023-06-04T00:00:00
13783,3584,19,2023-06-04T00:00:00,1,118,467,37.36,0,0,,504.36,google_pay,completed,977,2023-06-04T00:00:00
13784,3584,36,2023-07-22T00:00:00,1,31,31,2.48,8.0,0,,41.48,paypal,completed,427,2023-07-22T00:00:00
13785,3584,36,2024-08-21T00:00:00,1,31,97,7.76,0,0,,104.76,debit_card,completed,210,2024-08-21T00:00:00
13785,3584,34,2024-08-21T00:00:00,1,66,97,7.76,0,0,,104.76,debit_card,completed,210,2024-08-21T00:00:00
13786,3584,45,2024-03-27T00:00:00,1,430,430,34.4,0,0,,464.4,credit_card,completed,,2024-03-27T00:00:00
13787,3584,56,2022-12-01T00:00:00,1,15,15,1.2,8.0,0,,24.2,google_pay,completed,,2022-12-01T00:00:00
13788,3584,44,2023-04-19T00:00:00,1,430,430,34.4,0,0,,464.4,apple_pay,completed,,2023-04-19T00:00:00
13789,3584,37,2023-07-11T00:00:00,1,148,183,14.64,0,0,,197.64,debit_card,refunded,,2023-07-11T00:00:00
13789,3584,26,2023-07-11T00:00:00,1,35,183,14.64,0,0,,197.64,debit_card,refunded,,2023-07-11T00:00:00
13790,3584,64,2024-11-27T00:00:00,1,45,73,5.84,0,0,,78.84,credit_card,completed,,2024-11-27T00:00:00
13790,3584,60,2024-11-27T00:00:00,1,28,73,5.84,0,0,,78.84,credit_card,completed,,2024-11-27T00:00:00
13791,3584,8,2024-10-15T00:00:00,1,924,924,73.92,0,118.32,FLASH20,879.5999999999999,,completed,,2024-10-15T00:00:00
13792,3584,36,2023-01-16T00:00:00,1,31,600,48.0,0,0,,648.0,paypal,completed,702,2023-01-16T00:00:00
13792,3584,48,2023-01-16T00:00:00,1,406,600,48.0,0,0,,648.0,paypal,completed,702,2023-01-16T00:00:00
13792,3584,36,2023-01-16T00:00:00,1,31,600,48.0,0,0,,648.0,paypal,completed,702,2023-01-16T00:00:00
13792,3584,1,2023-01-16T00:00:00,1,132,600,48.0,0,0,,648.0,paypal,completed,702,2023-01-16T00:00:00
13793,3584,32,2023-12-07T00:00:00,1,261,435,34.8,0,105.18,WELCOME,364.62,credit_card,completed,221,2023-12-07T00:00:00
13793,3584,29,2023-12-07T00:00:00,1,174,435,34.8,0,105.18,WELCOME,364.62,credit_card,completed,221,2023-12-07T00:00:00
13794,3584,19,2023-06-15T00:00:00,1,118,118,9.44,0,0,,127.44,,cancelled,,2023-06-15T00:00:00
13795,3584,14,2024-04-14T00:00:00,1,1019,2025,162.0,0,0,,2187.0,apple_pay,completed,208,2024-04-14T00:00:00
13795,3584,12,2024-04-14T00:00:00,1,1006,2025,162.0,0,0,,2187.0,apple_pay,completed,208,2024-04-14T00:00:00
13796,3585,31,2021-08-26T00:00:00,1,70,70,5.6,0,0,,75.6,apple_pay,completed,,2021-08-26T00:00:00
13797,3585,38,2023-08-04T00:00:00,1,180,528,42.24,0,0,,570.24,,completed,,2023-08-04T00:00:00
13797,3585,39,2023-08-04T00:00:00,1,258,528,42.24,0,0,,570.24,,completed,,2023-08-04T00:00:00
13797,3585,30,2023-08-04T00:00:00,1,90,528,42.24,0,0,,570.24,,completed,,2023-08-04T00:00:00
13798,3585,37,2021-11-14T00:00:00,1,148,148,11.84,0,0,,159.84,paypal,completed,,2021-11-14T00:00:00
13799,3585,30,2023-03-22T00:00:00,1,90,125,10.0,0,0,,135.0,paypal,completed,,2023-03-22T00:00:00
13799,3585,26,2023-03-22T00:00:00,1,35,125,10.0,0,0,,135.0,paypal,completed,,2023-03-22T00:00:00
13800,3585,32,2023-01-01T00:00:00,1,261,261,20.88,0,0,,281.88,paypal,completed,,2023-01-01T00:00:00
13801,3585,18,2024-03-02T00:00:00,1,86,1914,153.12,0,0,,2067.12,google_pay,completed,1249,2024-03-02T00:00:00
13801,3585,32,2024-03-02T00:00:00,1,261,1914,153.12,0,0,,2067.12,google_pay,completed,1249,2024-03-02T00:00:00
13801,3585,37,2024-03-02T00:00:00,1,148,1914,153.12,0,0,,2067.12,google_pay,completed,1249,2024-03-02T00:00:00
13801,3585,16,2024-03-02T00:00:00,1,113,1914,153.12,0,0,,2067.12,google_pay,completed,1249,2024-03-02T00:00:00
13801,3585,6,2024-03-02T00:00:00,1,1306,1914,153.12,0,0,,2067.12,google_pay,completed,1249,2024-03-02T00:00:00
13802,3585,20,2022-01-31T00:00:00,1,160,697,55.76,0,0,,752.76,paypal,completed,,2022-01-31T00:00:00
13802,3585,64,2022-01-31T00:00:00,1,45,697,55.76,0,0,,752.76,paypal,completed,,2022-01-31T00:00:00
13802,3585,20,2022-01-31T00:00:00,1,160,697,55.76,0,0,,752.76,paypal,completed,,2022-01-31T00:00:00
13802,3585,24,2022-01-31T00:00:00,1,200,697,55.76,0,0,,752.76,paypal,completed,,2022-01-31T00:00:00
13802,3585,1,2022-01-31T00:00:00,1,132,697,55.76,0,0,,752.76,paypal,completed,,2022-01-31T00:00:00
13803,3585,54,2021-11-21T00:00:00,1,31,31,2.48,8.0,0,,41.48,paypal,completed,,2021-11-21T00:00:00
13804,3585,22,2023-12-10T00:00:00,1,127,127,10.16,0,0,,137.16,apple_pay,completed,,2023-12-10T00:00:00
13805,3585,33,2023-04-15T00:00:00,1,253,253,20.24,0,0,,273.24,apple_pay,completed,,2023-04-15T00:00:00
13805,3585,25,2023-04-15T00:00:00,1,-202,253,20.24,0,0,,273.24,apple_pay,completed,,2023-04-15T00:00:00
13806,3585,13,2022-12-31T00:00:00,1,341,341,27.28,0,0,,368.28,apple_pay,completed,,2022-12-31T00:00:00
13807,3586,46,2023-02-14T00:00:00,1,283,783,62.64,0,0,,845.64,credit_card,completed,,2023-02-14T00:00:00
13807,3586,45,2023-02-14T00:00:00,1,430,783,62.64,0,0,,845.64,credit_card,completed,,2023-02-14T00:00:00
13807,3586,43,2023-02-14T00:00:00,1,70,783,62.64,0,0,,845.64,credit_card,completed,,2023-02-14T00:00:00
13808,3587,35,2024-10-23T00:00:00,1,118,272,21.76,0,0,,293.76,credit_card,completed,1024,2024-10-23T00:00:00
13808,3587,27,2024-10-23T00:00:00,1,154,272,21.76,0,0,,293.76,credit_card,completed,1024,2024-10-23T00:00:00
13809,3587,63,2022-09-01T00:00:00,1,25,81,6.48,0,0,,87.48,paypal,completed,,2022-09-01T00:00:00
13809,3587,63,2022-09-01T00:00:00,1,25,81,6.48,0,0,,87.48,paypal,completed,,2022-09-01T00:00:00
13809,3587,54,2022-09-01T00:00:00,1,31,81,6.48,0,0,,87.48,paypal,completed,,2022-09-01T00:00:00
13810,3587,44,2024-08-13T00:00:00,1,430,860,68.8,0,0,,928.8,debit_card,completed,,2024-08-13T00:00:00
13810,3587,44,2024-08-13T00:00:00,1,430,860,68.8,0,0,,928.8,debit_card,completed,,2024-08-13T00:00:00
13811,3587,3,2021-01-28T00:00:00,1,601,601,48.08,0,0,,649.08,,completed,,2021-01-28T00:00:00
13812,3588,8,2024-08-15T00:00:00,1,924,924,73.92,0,0,,997.92,google_pay,completed,,2024-08-15T00:00:00
13813,3588,2,2024-12-11T00:00:00,1,670,670,53.6,0,0,,723.6,paypal,completed,,2024-12-11T00:00:00
13814,3588,53,2023-10-21T00:00:00,1,30,30,2.4,8.0,0,,40.4,google_pay,completed,,2023-10-21T00:00:00
13815,3588,45,2023-06-18T00:00:00,1,430,860,68.8,0,0,,928.8,google_pay,completed,,2023-06-18T00:00:00
13815,3588,45,2023-06-18T00:00:00,1,430,860,68.8,0,0,,928.8,google_pay,completed,,2023-06-18T00:00:00
13816,3588,57,2024-01-01T00:00:00,1,20,383,30.64,0,0,,413.64,paypal,completed,1291,2024-01-01T00:00:00
13816,3588,53,2024-01-01T00:00:00,1,30,383,30.64,0,0,,413.64,paypal,completed,1291,2024-01-01T00:00:00
13816,3588,40,2024-01-01T00:00:00,1,313,383,30.64,0,0,,413.64,paypal,completed,1291,2024-01-01T00:00:00
13816,3588,57,2024-01-01T00:00:00,1,20,383,30.64,0,0,,413.64,paypal,completed,1291,2024-01-01T00:00:00
