campaign_id,campaign_name,campaign_type,platform,product_id,start_date,end_date,budget,actual_spend,impressions,clicks,created_at
1160,Social Media - Google - Feb2020,Social Media,Google,19,2020-02-18,2020-03-31,15683,14355.96,-2952664,168865,2020-02-12T00:00:00
1161,Social Media - Google - Feb2020,Social Media,Google,47,2020-02-18,2020-03-31,15683,14355.96,-2952664,168865,2020-02-08T00:00:00
1162,Social Media - Google - Feb2020,Social Media,Google,62,2020-02-18,2020-03-31,15683,14355.96,-2952664,168865,2020-02-17T00:00:00
1163,Social Media - Google - Feb2020,Social Media,Google,64,2020-02-18,2020-03-31,15683,14355.96,-2952664,168865,2020-02-11T00:00:00
1164,Display - TikTok - Apr2021,Display,TikTok,4,2021-04-23,2021-06-24,18126,20048.2,-7013332,535183,2021-04-11T00:00:00
1165,Display - TikTok - Apr2021,Display,TikTok,10,2021-04-23,2021-06-24,18126,20048.2,-7013332,535183,2021-04-10T00:00:00
1166,Video - Instagram - May2022,Video,Instagram,27,2022-05-02,2022-07-13,95000,67474.63,13815114,514789,2022-04-26T00:00:00
1167,Video - Instagram - May2022,Video,Instagram,42,2022-05-02,2022-07-13,95000,67474.63,13815114,514789,2022-04-21T00:00:00
1168,Video - Instagram - May2022,Video,Instagram,43,2022-05-02,2022-07-13,95000,67474.63,13815114,514789,2022-04-27T00:00:00
1169,Video - Instagram - May2022,Video,Instagram,50,2022-05-02,2022-07-13,95000,67474.63,13815114,514789,2022-05-01T00:00:00
1170,Display - TikTok - Jan2024,Display,TikTok,62,2024-01-08,2024-02-04,23192,20848.96,10397382,831552,2023-12-27T00:00:00
1171,Display - TikTok - Jan2024,Display,TikTok,31,2024-01-08,2024-02-04,23192,20848.96,10397382,831552,2024-01-04T00:00:00
1172,Social Media - Google - Nov2024,Social Media,Google,10,2024-11-09,2024-11-27,2688,2008.73,896124,52140,2024-10-29T00:00:00
1173,Social Media - Google - Nov2024,Social Media,Google,56,2024-11-09,2024-11-27,2688,2008.73,896124,52140,2024-10-26T00:00:00
1174,Email - YouTube - Oct2020,Email,YouTube,37,2020-10-29,2020-12-23,2698,2225.28,272702,2787,2020-10-27T00:00:00
1175,Email - YouTube - Oct2020,Email,YouTube,58,2020-10-29,2020-12-23,2698,2225.28,272702,2787,2020-10-19T00:00:00
1176,Email - YouTube - Oct2020,Email,YouTube,39,2020-10-29,2020-12-23,2698,2225.28,272702,2787,2020-10-15T00:00:00
1177,Email - YouTube - Oct2020,Email,YouTube,1,2020-10-29,2020-12-23,2698,2225.28,272702,2787,2020-10-28T00:00:00
1178,Social Media - Twitter - Feb2021,Social Media,Twitter,48,2021-02-07,2021-04-30,32639,28045.05,2023527,140417,2021-01-30T00:00:00
1179,Social Media - Twitter - Feb2021,Social Media,Twitter,7,2021-02-07,2021-04-30,32639,28045.05,2023527,140417,2021-02-05T00:00:00
1180,Social Media - Twitter - Feb2021,Social Media,Twitter,2,2021-02-07,2021-04-30,32639,28045.05,2023527,140417,2021-02-02T00:00:00
1181,Social Media - Twitter - Feb2021,Social Media,Twitter,50,2021-02-07,2021-04-30,32639,28045.05,2023527,140417,2021-01-29T00:00:00
1182,Social Media - Twitter - Feb2021,Social Media,Twitter,45,2021-02-07,2021-04-30,32639,28045.05,2023527,140417,2021-01-24T00:00:00
1183,Social Media - LinkedIn - Aug2021,Social Media,LinkedIn,53,2021-08-29,2021-11-02,20762,20460.12,1140242,59617,2021-08-24T00:00:00
1184,Social Media - LinkedIn - Aug2021,Social Media,LinkedIn,50,2021-08-29,2021-11-02,20762,20460.12,1140242,59617,2021-08-15T00:00:00
1185,Search - Google - Dec2020,Search,Google,61,2020-12-25,2021-03-17,87088,69622.97,5271801,142245,2020-12-18T00:00:00
1186,Search - Google - Dec2020,Search,Google,45,2020-12-25,2021-03-17,87088,69622.97,5271801,142245,2020-12-17T00:00:00
1187,Search - Google - Dec2020,Search,Google,13,2020-12-25,2021-03-17,87088,69622.97,5271801,142245,2020-12-20T00:00:00
1188,Search - YouTube - Dec2024,Search,YouTube,26,2024-12-23,2025-01-03,21504,19119.55,2591331,184941,2024-12-16T00:00:00
1189,Social Media - Facebook - Apr2020,Social Media,Facebook,15,2020-04-05,2020-06-09,23317,16485.02,5483197,206482,2020-03-28T00:00:00
1190,Email - Google - Jun2023,Email,Google,10,2023-06-30,2023-08-10,4576,4465.26,2031093,150863,2023-06-26T00:00:00
1191,Display - Facebook - Apr2020,Display,Facebook,24,2020-04-05,2020-04-17,20999,16543.36,2169918,63118,2020-03-25T00:00:00
1192,Display - Facebook - Apr2020,Display,Facebook,26,2020-04-05,2020-04-17,20999,16543.36,2169918,63118,2020-04-02T00:00:00
1193,Display - Facebook - Apr2020,Display,Facebook,52,2020-04-05,2020-04-17,20999,16543.36,2169918,63118,2020-03-25T00:00:00
1194,Display - Facebook - Apr2020,Display,Facebook,13,2020-04-05,2020-04-17,20999,16543.36,2169918,63118,2020-03-29T00:00:00
1195,Display - Facebook - Apr2020,Display,Facebook,38,2020-04-05,2020-04-17,20999,16543.36,2169918,63118,2020-04-04T00:00:00
1196,Video - TikTok - Sep2022,Video,TikTok,14,2022-09-24,2022-10-15,125191,137343.76,36419455,740774,2022-09-19T00:00:00
1197,Video - TikTok - Sep2022,Video,TikTok,45,2022-09-24,2022-10-15,125191,137343.76,36419455,740774,2022-09-10T00:00:00
1198,Video - TikTok - Sep2022,Video,TikTok,9,2022-09-24,2022-10-15,125191,137343.76,36419455,740774,2022-09-20T00:00:00
1199,Video - TikTok - Sep2022,Video,TikTok,60,2022-09-24,2022-10-15,125191,137343.76,36419455,740774,2022-09-15T00:00:00
1200,Video - TikTok - Jan2021,Video,TikTok,46,2021-01-02,2021-02-15,18949,16004.34,3888044,46278,2020-12-26T00:00:00
1201,Display - Facebook - Jul2021,Display,Facebook,45,2021-07-07,2021-09-15,23194,20116.29,1131803,82008,2021-06-25T00:00:00
1202,Display - Facebook - Jul2021,Display,Facebook,59,2021-07-07,2021-09-15,23194,20116.29,1131803,82008,2021-06-28T00:00:00
1203,Display - Facebook - Jul2021,Display,Facebook,30,2021-07-07,2021-09-15,23194,20116.29,1131803,82008,2021-07-01T00:00:00
1204,Display - Facebook - Jul2021,Display,Facebook,27,2021-07-07,2021-09-15,23194,20116.29,1131803,82008,2021-06-23T00:00:00
1205,Influencer - Facebook - Oct2022,Influencer,Facebook,15,2022-10-11,2022-11-08,25816,23756.58,5319250,380180,2022-10-02T00:00:00
1206,Display - Instagram - Jun2020,Display,Instagram,53,2020-06-27,2020-08-12,19639,14612.84,2394965,54330,2020-06-16T00:00:00
1207,Display - Instagram - Jun2020,Display,Instagram,3,2020-06-27,2020-08-12,19639,14612.84,2394965,54330,2020-06-25T00:00:00
1208,Display - Instagram - Jun2020,Display,Instagram,16,2020-06-27,2020-08-12,19639,14612.84,2394965,54330,2020-06-17T00:00:00
1209,Display - Instagram - Jun2020,Display,Instagram,47,2020-06-27,2020-08-12,19639,14612.84,2394965,54330,2020-06-23T00:00:00
1210,Display - Instagram - Jun2020,Display,Instagram,41,2020-06-27,2020-08-12,19639,14612.84,2394965,54330,2020-06-21T00:00:00
1211,Search - Instagram - Aug2024,Search,Instagram,25,2024-08-09,2024-10-18,26574,27261.33,3127207,89294,2024-07-27T00:00:00
1212,Search - Instagram - Aug2024,Search,Instagram,30,2024-08-09,2024-10-18,26574,27261.33,3127207,89294,2024-07-28T00:00:00
1213,Search - Instagram - Aug2024,Search,Instagram,14,2024-08-09,2024-10-18,26574,27261.33,3127207,89294,2024-08-04T00:00:00
1214,Search - Instagram - Aug2024,Search,Instagram,34,2024-08-09,2024-10-18,26574,27261.33,3127207,89294,2024-08-01T00:00:00
1215,Search - Instagram - Aug2024,Search,Instagram,56,2024-08-09,2024-10-18,26574,27261.33,3127207,89294,2024-07-30T00:00:00
1216,Social Media - Google - Dec2021,Social Media,Google,37,2021-12-09,2022-02-01,47854,37667.5,13079644,685731,2021-12-02T00:00:00
1217,Social Media - Google - Dec2021,Social Media,Google,30,2021-12-09,2022-02-01,47854,37667.5,13079644,685731,2021-11-25T00:00:00
1218,Social Media - Google - Dec2021,Social Media,Google,4,2021-12-09,2022-02-01,47854,37667.5,13079644,685731,2021-11-26T00:00:00
1219,Social Media - Google - Dec2021,Social Media,Google,56,2021-12-09,2022-02-01,47854,37667.5,13079644,685731,2021-12-06T00:00:00
1220,Video - Google - Jan2022,Video,Google,36,2022-01-13,2022-03-14,21357,18232.61,3581353,50499,2022-01-08T00:00:00
1221,Video - Google - Jan2022,Video,Google,47,2022-01-13,2022-03-14,21357,18232.61,3581353,50499,2021-12-30T00:00:00
1222,Video - Google - Jan2022,Video,Google,3,2022-01-13,2022-03-14,21357,18232.61,3581353,50499,2022-01-11T00:00:00
1223,Video - Google - Jan2022,Video,Google,64,2022-01-13,2022-03-14,21357,18232.61,3581353,50499,2022-01-01T00:00:00
1224,Social Media - TikTok - Aug2021,Social Media,TikTok,64,2021-08-22,2021-11-07,14047,13300.93,4078983,183678,2021-08-11T00:00:00
1225,Social Media - TikTok - Aug2021,Social Media,TikTok,52,2021-08-22,2021-11-07,14047,13300.93,4078983,183678,2021-08-16T00:00:00
1226,Social Media - TikTok - Aug2021,Social Media,TikTok,46,2021-08-22,2021-11-07,14047,13300.93,4078983,183678,2021-08-08T00:00:00
1227,Influencer - Instagram - Jun2020,Influencer,Instagram,46,2020-06-25,2020-08-02,30762,26480.39,11981189,500887,2020-06-23T00:00:00
1228,Influencer - Instagram - Jun2020,Influencer,Instagram,10,2020-06-25,2020-08-02,30762,26480.39,11981189,500887,2020-06-22T00:00:00
1229,Influencer - Instagram - Jun2020,Influencer,Instagram,21,2020-06-25,2020-08-02,30762,26480.39,11981189,500887,2020-06-22T00:00:00
1230,Video - TikTok - Oct2020,Video,TikTok,8,2020-10-09,2020-11-06,66778,68499.94,11257156,722428,2020-10-07T00:00:00
1231,Video - TikTok - Oct2020,Video,TikTok,52,2020-10-09,2020-11-06,66778,68499.94,11257156,722428,2020-10-05T00:00:00
1232,Video - TikTok - Oct2020,Video,TikTok,43,2020-10-09,2020-11-06,66778,68499.94,11257156,722428,2020-10-01T00:00:00
1233,Video - Instagram - Jun2022,Video,Instagram,37,2022-06-09,2022-08-04,123092,145435.73,40113533,2395647,2022-06-05T00:00:00
1234,Video - Instagram - Jun2022,Video,Instagram,3,2022-06-09,2022-08-04,123092,145435.73,40113533,2395647,2022-05-26T00:00:00
1235,Video - Instagram - Jun2022,Video,Instagram,50,2022-06-09,2022-08-04,123092,145435.73,40113533,2395647,2022-05-31T00:00:00
1236,Video - Instagram - Jun2022,Video,Instagram,7,2022-06-09,2022-08-04,123092,145435.73,40113533,2395647,2022-06-05T00:00:00
1237,Email - Twitter - Apr2020,Email,Twitter,24,2020-04-24,2020-07-06,4548,5401.03,944789,42507,2020-04-22T00:00:00
1238,Email - Twitter - Apr2020,Email,Twitter,27,2020-04-24,2020-07-06,4548,5401.03,944789,42507,2020-04-18T00:00:00
1239,Email - Twitter - Apr2020,Email,Twitter,37,2020-04-24,2020-07-06,4548,5401.03,944789,42507,2020-04-20T00:00:00
1240,Email - Twitter - Apr2020,Email,Twitter,4,2020-04-24,2020-07-06,4548,5401.03,944789,42507,2020-04-23T00:00:00
1241,Email - Twitter - Apr2020,Email,Twitter,62,2020-04-24,2020-07-06,4548,5401.03,944789,42507,2020-04-16T00:00:00
1242,Video - LinkedIn - Dec2020,Video,LinkedIn,56,2020-12-21,2021-01-15,30409,35664.75,14941678,916888,2020-12-08T00:00:00
1243,Video - LinkedIn - Dec2020,Video,LinkedIn,23,2020-12-21,2021-01-15,30409,35664.75,14941678,916888,2020-12-18T00:00:00
1244,Video - LinkedIn - Dec2020,Video,LinkedIn,49,2020-12-21,2021-01-15,30409,35664.75,14941678,916888,2020-12-12T00:00:00
1245,Video - LinkedIn - Dec2020,Video,LinkedIn,58,2020-12-21,2021-01-15,30409,35664.75,14941678,916888,2020-12-09T00:00:00
1246,Video - LinkedIn - Dec2020,Video,LinkedIn,15,2020-12-21,2021-01-15,30409,35664.75,14941678,916888,2020-12-19T00:00:00
1247,Search - Instagram - Feb2024,Search,Instagram,25,2024-02-15,2024-04-07,60107,62252.18,29115672,397201,2024-02-10T00:00:00
1248,Search - Instagram - Feb2024,Search,Instagram,26,2024-02-15,2024-04-07,60107,62252.18,29115672,397201,2024-02-11T00:00:00
1249,Search - Instagram - Feb2024,Search,Instagram,32,2024-02-15,2024-04-07,60107,62252.18,29115672,397201,2024-02-02T00:00:00
1250,Search - Instagram - Feb2024,Search,Instagram,3,2024-02-15,2024-04-07,60107,62252.18,29115672,397201,2024-02-06T00:00:00
1251,Search - Instagram - Feb2024,Search,Instagram,29,2024-02-15,2024-04-07,60107,62252.18,29115672,397201,2024-02-02T00:00:00
1252,Influencer - Twitter - Aug2024,Influencer,Twitter,11,2024-08-13,2024-09-09,25301,27343.82,13119637,197591,2024-08-05T00:00:00
1253,Display - Twitter - Apr2021,Display,Twitter,37,2021-04-12,2021-05-30,16663,13252.53,3208767,189705,2021-04-08T00:00:00
1254,Search - Instagram - Dec2021,Search,Instagram,26,2021-12-14,2022-01-17,72220,75498.68,4534916,225754,2021-12-07T00:00:00
1255,Search - Instagram - Dec2021,Search,Instagram,63,2021-12-14,2022-01-17,72220,75498.68,4534916,225754,2021-12-03T00:00:00
1256,Search - Instagram - Dec2021,Search,Instagram,64,2021-12-14,2022-01-17,72220,75498.68,4534916,225754,2021-12-05T00:00:00
1257,Search - Instagram - Dec2021,Search,Instagram,39,2021-12-14,2022-01-17,72220,75498.68,4534916,225754,2021-12-07T00:00:00
1258,Influencer - LinkedIn - Apr2024,Influencer,LinkedIn,39,2024-04-12,2024-06-09,9198,10674.31,4768710,180459,2024-04-08T00:00:00
1259,Influencer - LinkedIn - Apr2024,Influencer,LinkedIn,45,2024-04-12,2024-06-09,9198,10674.31,4768710,180459,2024-04-02T00:00:00
1260,Influencer - LinkedIn - Apr2024,Influencer,LinkedIn,18,2024-04-12,2024-06-09,9198,10674.31,4768710,180459,2024-04-03T00:00:00
1261,Influencer - LinkedIn - Apr2024,Influencer,LinkedIn,14,2024-04-12,2024-06-09,9198,10674.31,4768710,180459,2024-04-08T00:00:00
1262,Influencer - Instagram - Jul2020,Influencer,Instagram,3,2020-07-11,2020-07-24,5911,6177.7,759415,42425,2020-06-27T00:00:00
1263,Influencer - Instagram - Jul2020,Influencer,Instagram,37,2020-07-11,2020-07-24,5911,6177.7,759415,42425,2020-06-27T00:00:00
1264,Influencer - Instagram - Jul2020,Influencer,Instagram,9,2020-07-11,2020-07-24,5911,6177.7,759415,42425,2020-06-28T00:00:00
1265,Social Media - Google - Aug2024,Social Media,Google,35,2024-08-29,2024-10-12,13975,16130.06,6243412,141789,2024-08-19T00:00:00
1266,Social Media - Google - Aug2024,Social Media,Google,51,2024-08-29,2024-10-12,13975,16130.06,6243412,141789,2024-08-25T00:00:00
1267,Social Media - Google - Aug2024,Social Media,Google,49,2024-08-29,2024-10-12,13975,16130.06,6243412,141789,2024-08-16T00:00:00
1268,Social Media - Google - Aug2024,Social Media,Google,8,2024-08-29,2024-10-12,13975,16130.06,6243412,141789,2024-08-18T00:00:00
1269,Display - YouTube - May2020,Display,YouTube,6,2020-05-04,2020-06-13,13985,9842.42,1799328,48658,2020-05-02T00:00:00
1270,Social Media - Instagram - Jan2022,Social Media,Instagram,29,2022-01-11,2022-02-13,48226,37964.61,6164153,247611,2022-01-09T00:00:00
1271,Social Media - Instagram - Jan2022,Social Media,Instagram,40,2022-01-11,2022-02-13,48226,37964.61,6164153,247611,2022-01-09T00:00:00
1272,Social Media - Instagram - Jan2022,Social Media,Instagram,11,2022-01-11,2022-02-13,48226,37964.61,6164153,247611,2022-01-03T00:00:00
1273,Social Media - Instagram - Jan2022,Social Media,Instagram,6,2022-01-11,2022-02-13,48226,37964.61,6164153,247611,2022-01-02T00:00:00
1274,Social Media - Instagram - Jan2022,Social Media,Instagram,18,2022-01-11,2022-02-13,48226,37964.61,6164153,247611,2022-01-05T00:00:00
1275,Email - LinkedIn - Feb2023,Email,LinkedIn,48,2023-02-08,2023-03-18,6073,5050.3,1738846,96643,2023-02-03T00:00:00
1276,Email - LinkedIn - Feb2023,Email,LinkedIn,21,2023-02-08,2023-03-18,6073,5050.3,1738846,96643,2023-01-31T00:00:00
1277,Email - LinkedIn - Feb2023,Email,LinkedIn,47,2023-02-08,2023-03-18,6073,5050.3,1738846,96643,2023-01-25T00:00:00
1278,Influencer - Twitter - Feb2020,Influencer,Twitter,35,2020-02-18,2020-03-07,45074,46781.05,18696469,795773,2020-02-05T00:00:00
1279,Influencer - Twitter - Feb2020,Influencer,Twitter,49,2020-02-18,2020-03-07,45074,46781.05,18696469,795773,2020-02-13T00:00:00
1280,Influencer - Twitter - Feb2020,Influencer,Twitter,55,2020-02-18,2020-03-07,45074,46781.05,18696469,795773,2020-02-04T00:00:00
1281,Influencer - Twitter - Feb2020,Influencer,Twitter,33,2020-02-18,2020-03-07,45074,46781.05,18696469,795773,2020-02-08T00:00:00
1282,Display - Google - Aug2021,Display,Google,47,2021-08-21,2021-10-25,13848,14074.42,1984129,151646,2021-08-07T00:00:00
1283,Influencer - Instagram - Jan2023,Influencer,Instagram,49,2023-01-19,2023-03-29,73453,66153.93,31600160,965162,2023-01-18T00:00:00
1284,Influencer - Instagram - Jan2023,Influencer,Instagram,53,2023-01-19,2023-03-29,73453,66153.93,31600160,965162,2023-01-10T00:00:00
1285,Influencer - Instagram - Jan2023,Influencer,Instagram,60,2023-01-19,2023-03-29,73453,66153.93,31600160,965162,2023-01-16T00:00:00
1286,Influencer - Instagram - Jan2023,Influencer,Instagram,11,2023-01-19,2023-03-29,73453,66153.93,31600160,965162,2023-01-14T00:00:00
1287,Influencer - Instagram - Jan2023,Influencer,Instagram,45,2023-01-19,2023-03-29,73453,66153.93,31600160,965162,2023-01-17T00:00:00
1288,Email - Google - Dec2023,Email,Google,11,2023-12-29,2024-01-25,5250,4746.32,1261586,33502,2023-12-15T00:00:00
1289,Email - Google - Dec2023,Email,Google,41,2023-12-29,2024-01-25,5250,4746.32,1261586,33502,2023-12-24T00:00:00
1290,Email - Google - Dec2023,Email,Google,22,2023-12-29,2024-01-25,5250,4746.32,1261586,33502,2023-12-21T00:00:00
1291,Email - Google - Dec2023,Email,Google,57,2023-12-29,2024-01-25,5250,4746.32,1261586,33502,2023-12-28T00:00:00
1292,Email - Google - Dec2023,Email,Google,8,2023-12-29,2024-01-25,5250,4746.32,1261586,33502,2023-12-28T00:00:00
1293,Email - YouTube - Sep2024,Email,YouTube,64,2024-09-01,2024-09-17,3732,3279.39,1325301,29899,2024-08-26T00:00:00
1294,Display - YouTube - Nov2023,Display,YouTube,51,2023-11-29,2023-12-14,2975,2677.1,896624,58957,2023-11-22T00:00:00
1295,Display - YouTube - Nov2023,Display,YouTube,24,2023-11-29,2023-12-14,2975,2677.1,896624,58957,2023-11-25T00:00:00
1296,Display - YouTube - Nov2023,Display,YouTube,22,2023-11-29,2023-12-14,2975,2677.1,896624,58957,2023-11-15T00:00:00
1297,Display - YouTube - Nov2023,Display,YouTube,19,2023-11-29,2023-12-14,2975,2677.1,896624,58957,2023-11-26T00:00:00
1298,Display - YouTube - Nov2023,Display,YouTube,61,2023-11-29,2023-12-14,2975,2677.1,896624,58957,2023-11-28T00:00:00
1299,Email - LinkedIn - May2022,Email,LinkedIn,60,2022-05-26,2022-08-18,6078,,402358,14591,2022-05-19T00:00:00
1300,Email - LinkedIn - May2022,Email,LinkedIn,53,2022-05-26,2022-08-18,6078,,402358,14591,2022-05-12T00:00:00
1301,Email - LinkedIn - May2022,Email,LinkedIn,21,2022-05-26,2022-08-18,6078,,402358,14591,2022-05-22T00:00:00
1302,Email - LinkedIn - May2022,Email,LinkedIn,57,2022-05-26,2022-08-18,6078,,402358,14591,2022-05-12T00:00:00
1303,Email - LinkedIn - May2022,Email,LinkedIn,6,2022-05-26,2022-08-18,6078,,402358,14591,2022-05-19T00:00:00
1304,Display - Facebook - Nov2020,Display,Facebook,4,2020-11-07,2020-12-16,3896,4030.33,1667713,20115,2020-10-28T00:00:00
1305,Display - Facebook - Nov2020,Display,Facebook,3,2020-11-07,2020-12-16,3896,4030.33,1667713,20115,2020-11-01T00:00:00
1306,Display - Facebook - Nov2020,Display,Facebook,47,2020-11-07,2020-12-16,3896,4030.33,1667713,20115,2020-11-05T00:00:00
1307,Social Media - Google - Oct2021,Social Media,Google,26,2021-10-19,2021-12-24,10788,10851.47,2396879,64011,2021-10-06T00:00:00
1308,Social Media - Google - Oct2021,Social Media,Google,21,2021-10-19,2021-12-24,10788,10851.47,2396879,64011,2021-10-16T00:00:00
1309,Social Media - LinkedIn - May2021,Social Media,LinkedIn,18,2021-05-09,2021-07-06,43827,39766.25,17686953,1297070,2021-04-26T00:00:00
1310,Social Media - LinkedIn - May2021,Social Media,LinkedIn,55,2021-05-09,2021-07-06,43827,39766.25,17686953,1297070,2021-05-02T00:00:00
1311,Social Media - LinkedIn - May2021,Social Media,LinkedIn,45,2021-05-09,2021-07-06,43827,39766.25,17686953,1297070,2021-05-04T00:00:00
1312,Display - YouTube - Jul2021,Display,YouTube,33,2021-07-20,2021-10-05,24518,25352.89,2296797,99171,2021-07-19T00:00:00
1313,Display - YouTube - Jul2021,Display,YouTube,35,2021-07-20,2021-10-05,24518,25352.89,2296797,99171,2021-07-08T00:00:00
1314,Display - YouTube - Jul2021,Display,YouTube,64,2021-07-20,2021-10-05,24518,25352.89,2296797,99171,2021-07-07T00:00:00
1315,Search - YouTube - Jun2020,Search,YouTube,35,2020-06-29,2020-07-24,21054,22831.06,5331495,137357,2020-06-16T00:00:00
1316,Search - YouTube - Jun2020,Search,YouTube,33,2020-06-29,2020-07-24,21054,22831.06,5331495,137357,2020-06-22T00:00:00
1317,Search - YouTube - Jun2020,Search,YouTube,26,2020-06-29,2020-07-24,21054,22831.06,5331495,137357,2020-06-21T00:00:00
1318,Search - YouTube - Jan2021,Search,YouTube,64,2021-01-23,2021-03-21,25975,31124.99,5138919,206604,2021-01-21T00:00:00
1319,Search - YouTube - Jan2021,Search,YouTube,59,2021-01-23,2021-03-21,25975,31124.99,5138919,206604,2021-01-16T00:00:00
1320,Search - YouTube - Jan2021,Search,YouTube,24,2021-01-23,2021-03-21,25975,31124.99,5138919,206604,2021-01-21T00:00:00
1321,Display - TikTok - Feb2021,Display,TikTok,41,2021-02-21,2021-03-18,24410,18904.99,6804932,408328,2021-02-11T00:00:00
1322,Display - TikTok - Feb2021,Display,TikTok,60,2021-02-21,2021-03-18,24410,18904.99,6804932,408328,2021-02-09T00:00:00
1323,Display - TikTok - Feb2021,Display,TikTok,50,2021-02-21,2021-03-18,24410,18904.99,6804932,408328,2021-02-12T00:00:00
1324,Display - TikTok - May2020,Display,TikTok,57,2020-05-31,2020-07-31,5900,4981.09,1989870,38449,2020-05-26T00:00:00
1325,Display - TikTok - May2020,Display,TikTok,7,2020-05-31,2020-07-31,5900,4981.09,1989870,38449,2020-05-17T00:00:00
1326,Display - TikTok - May2020,Display,TikTok,52,2020-05-31,2020-07-31,5900,4981.09,1989870,38449,2020-05-20T00:00:00
1327,Display - TikTok - May2020,Display,TikTok,55,2020-05-31,2020-07-31,5900,4981.09,1989870,38449,2020-05-30T00:00:00
1328,Display - TikTok - May2020,Display,TikTok,19,2020-05-31,2020-07-31,5900,4981.09,1989870,38449,2020-05-18T00:00:00
1329,Social Media - Twitter - Jan2024,Social Media,Twitter,1,2024-01-01,2024-03-24,44464,34225.67,3086339,163329,2023-12-21T00:00:00
1330,Social Media - Twitter - Jan2024,Social Media,Twitter,14,2024-01-01,2024-03-24,44464,34225.67,3086339,163329,2023-12-20T00:00:00
1331,Social Media - Twitter - Mar2022,Social Media,Twitter,14,2022-03-25,2022-04-04,3565,3713.38,893804,60838,2022-03-19T00:00:00
1332,Social Media - Twitter - Mar2022,Social Media,Twitter,24,2022-03-25,2022-04-04,3565,3713.38,893804,60838,2022-03-13T00:00:00
1333,Video - Instagram - Feb2021,Video,Instagram,45,2021-02-11,2021-04-15,146521,126890.68,13644404,505727,2021-02-03T00:00:00
1334,Influencer - Twitter - Aug2020,Influencer,Twitter,12,2020-08-30,2020-10-15,48697,57670.81,24759776,1968707,2020-08-25T00:00:00
1335,Influencer - Twitter - Aug2020,Influencer,Twitter,64,2020-08-30,2020-10-15,48697,57670.81,24759776,1968707,2020-08-18T00:00:00
1336,Influencer - Twitter - Aug2020,Influencer,Twitter,22,2020-08-30,2020-10-15,48697,57670.81,24759776,1968707,2020-08-22T00:00:00
1337,Influencer - Twitter - Aug2020,Influencer,Twitter,40,2020-08-30,2020-10-15,48697,57670.81,24759776,1968707,2020-08-27T00:00:00
1338,Search - Twitter - Jan2022,Search,Twitter,2,2022-01-31,2022-03-15,39769,30018.34,5651555,154823,2022-01-28T00:00:00
1339,Search - Twitter - Jan2022,Search,Twitter,17,2022-01-31,2022-03-15,39769,30018.34,5651555,154823,2022-01-26T00:00:00
1340,Search - Twitter - Jan2022,Search,Twitter,11,2022-01-31,2022-03-15,39769,30018.34,5651555,154823,2022-01-21T00:00:00
1341,Search - Twitter - Jan2022,Search,Twitter,49,2022-01-31,2022-03-15,39769,30018.34,5651555,154823,2022-01-21T00:00:00
1342,Email - TikTok - Apr2021,Email,TikTok,45,2021-04-03,2021-06-06,601,450.23,69766,1177,2021-03-20T00:00:00
1343,Email - TikTok - Apr2021,Email,TikTok,38,2021-04-03,2021-06-06,601,450.23,69766,1177,2021-03-27T00:00:00
1344,Email - TikTok - Apr2021,Email,TikTok,31,2021-04-03,2021-06-06,601,450.23,69766,1177,2021-03-25T00:00:00
1345,Social Media - LinkedIn - Aug2022,Social Media,LinkedIn,14,2022-08-15,2022-11-12,30959,34892.82,10767433,728087,2022-08-08T00:00:00
1346,Social Media - LinkedIn - Aug2022,Social Media,LinkedIn,26,2022-08-15,2022-11-12,30959,34892.82,10767433,728087,2022-08-13T00:00:00
1347,Social Media - LinkedIn - Aug2022,Social Media,LinkedIn,49,2022-08-15,2022-11-12,30959,34892.82,10767433,728087,2022-08-11T00:00:00
1348,Social Media - LinkedIn - Aug2022,Social Media,LinkedIn,12,2022-08-15,2022-11-12,30959,34892.82,10767433,728087,2022-08-03T00:00:00
1349,Social Media - LinkedIn - Aug2022,Social Media,LinkedIn,4,2022-08-15,2022-11-12,30959,34892.82,10767433,728087,2022-08-03T00:00:00
1350,Social Media - Twitter - Mar2020,Social Media,Twitter,44,2020-03-30,2020-06-09,39434,39052.95,12387402,975748,2020-03-26T00:00:00
1351,Social Media - Twitter - Mar2020,Social Media,Twitter,38,2020-03-30,2020-06-09,39434,39052.95,12387402,975748,2020-03-26T00:00:00
1352,Social Media - Twitter - Mar2020,Social Media,Twitter,14,2020-03-30,2020-06-09,39434,39052.95,12387402,975748,2020-03-23T00:00:00
1353,Social Media - Twitter - Mar2020,Social Media,Twitter,4,2020-03-30,2020-06-09,39434,39052.95,12387402,975748,2020-03-18T00:00:00
1354,Social Media - Twitter - Mar2020,Social Media,Twitter,26,2020-03-30,2020-06-09,39434,39052.95,12387402,975748,2020-03-23T00:00:00
1355,Video - LinkedIn - Apr2022,Video,LinkedIn,1,2022-04-08,2022-06-13,47184,47542.97,6895404,252060,2022-03-25T00:00:00
1356,Video - LinkedIn - Apr2022,Video,LinkedIn,57,2022-04-08,2022-06-13,47184,47542.97,6895404,252060,2022-03-25T00:00:00
1357,Video - TikTok - Jun2024,Video,TikTok,28,2024-06-06,2024-07-04,78729,92598.92,21966941,937763,2024-05-23T00:00:00
