event_id,event_time,user_id,session_id,page_type,product_id,campaign_id,device,browser,session_duration_seconds
40152,2022-11-09T23:22:00,2786,session_1317,search,,,tablet,Safari,902
40153,2020-05-18T15:37:57,2669,session_67887,account,,,desktop,Edge,1470
40154,2022-01-04T10:04:55,,session_9536,checkout,,,desktop,Safari,1425
40155,2021-04-22T17:05:14,,session_46726,search,,,mobile,Edge,1658
40156,2022-06-05T06:37:19,,session_41680,cart,,,tablet,Edge,1412
40157,2020-09-13T21:37:06,,session_12336,account,,,tablet,Safari,445
40158,2021-05-21T03:01:05,4980,session_29202,account,,,tablet,Samsung Internet,1309
40159,2020-03-11T15:22:04,,session_23019,category,,,tablet,Safari,534
40160,2021-03-30T08:48:41,,session_6633,account,,,desktop,Samsung Internet,578
40161,2023-09-28T11:49:26,3320,session_30224,category,,,mobile,Samsung Internet,1205
40162,2023-03-06T09:11:17,,session_29897,home,,,desktop,Firefox,-1062
40163,2030-01-01T00:00:00,1793,session_569,checkout,,,mobile,Safari,156
40164,2020-09-04T23:23:11,,session_88722,search,,,desktop,Safari,215
40165,2023-12-30T22:03:19,,session_54303,search,,,desktop,Chrome,845
40166,2021-11-13T15:32:59,,session_92515,checkout,,,tablet,Edge,1147
40167,2022-03-22T03:57:27,,session_33185,search,,,desktop,Chrome,-1031
40168,2021-06-10T22:38:15,,session_19125,cart,,,mobile,Edge,1301
40169,2024-04-24T04:42:21,,session_98009,home,,,desktop,Chrome,191
40170,2022-02-12T20:31:26,,session_17676,cart,,,mobile,Samsung Internet,731
40171,2020-04-08T17:53:48,,session_81566,category,,,tablet,Safari,905
40172,2020-08-01T18:02:50,161,session_60070,checkout,,,tablet,Firefox,311
40173,2020-06-01T22:47:38,,session_40822,checkout,,,tablet,Edge,1137
40174,2024-01-12T10:32:22,,session_37767,cart,,,tablet,Safari,1196
40175,2020-03-11T23:13:33,,session_42266,product_detail,26,723,desktop,Chrome,532
40176,2023-12-30T17:40:21,4893,session_1139,search,,,desktop,Samsung Internet,464
40177,2020-11-12T05:39:28,,session_36397,product_detail,30,,tablet,Firefox,806
40178,2024-03-13T04:31:54,,session_50802,search,,,desktop,Chrome,679
40179,2021-02-26T20:29:24,,session_19751,category,,,tablet,Safari,897
40180,2022-02-14T06:41:32,,session_10035,cart,,,mobile,Samsung Internet,1348
40181,2020-01-20T15:44:49,,session_53076,account,,,tablet,Samsung Internet,970
40182,2021-06-20T03:30:19,,session_84542,checkout,,,mobile,Chrome,1704
40183,2024-11-07T12:02:25,3449,session_42781,search,,,desktop,Firefox,218
40184,2020-12-09T10:20:20,3399,session_34497,search,,,mobile,Chrome,1323
40185,2023-12-21T17:53:14,3390,session_30308,home,,,tablet,Edge,101
40186,2024-05-27T23:12:13,3404,session_42610,checkout,,,tablet,Edge,1472
40187,2021-05-12T10:37:36,,session_96891,cart,,,tablet,Firefox,1350
40188,2021-05-04T09:55:26,,session_35143,search,,,desktop,Safari,742
40189,2020-06-24T05:51:56,,session_27925,home,,,tablet,Edge,646
40190,2021-10-08T14:16:04,,session_4629,checkout,,,desktop,Samsung Internet,1042
40191,2024-12-11T01:33:55,2289,session_97836,home,,,mobile,Edge,1009
40192,2024-04-04T03:28:44,,session_77762,home,,,desktop,Chrome,1357
40193,2020-04-06T09:47:59,,session_47664,category,,,desktop,Samsung Internet,941
40194,2022-09-01T05:28:42,,session_49173,search,,,tablet,Chrome,154
40195,2024-12-10T17:19:03,2198,session_18056,category,,,mobile,Chrome,429
40196,2030-01-01T00:00:00,,session_97089,cart,,,mobile,Firefox,230
40197,2023-01-17T14:18:52,1483,session_12533,account,,,,,73
40198,2020-08-26T01:26:49,4150,session_31427,home,,,mobile,Samsung Internet,170
40199,2020-03-17T11:23:38,,session_83699,category,,,tablet,Firefox,90
40200,2024-05-30T11:26:31,2507,session_59682,search,,,,,1258
40201,2023-12-25T00:31:19,1124,session_76989,account,,,mobile,Samsung Internet,1549
40202,2021-12-28T05:45:28,,session_14808,home,,,desktop,Safari,513
40203,2022-01-29T08:17:40,,session_57442,account,,,tablet,Firefox,1085
40204,2020-05-13T04:24:21,,session_24317,cart,,,mobile,Firefox,320
40205,2024-07-28T09:39:43,3770,session_83626,checkout,,,mobile,Samsung Internet,1232
40206,2021-12-13T12:06:42,,session_38636,home,,,mobile,Firefox,235
40207,2024-08-27T03:46:02,3588,session_38316,product_detail,10,,desktop,Samsung Internet,501
40208,2020-07-28T06:36:05,,session_30274,category,,,desktop,Samsung Internet,215
40209,2021-06-19T08:27:15,,session_90882,home,,,desktop,Chrome,1740
40210,2020-01-28T16:43:18,,session_78908,cart,,,mobile,Edge,1232
40211,2022-12-13T04:48:42,3439,session_46325,category,,,desktop,Chrome,134
40212,2022-06-21T09:34:35,,session_15563,account,,,mobile,Safari,1532
40213,2023-03-04T11:15:56,3790,session_80506,checkout,,,tablet,Chrome,468
40214,2021-03-03T12:51:03,,session_7204,checkout,,,mobile,Chrome,961
40215,2022-12-29T21:17:27,1990,session_18896,account,,,mobile,Safari,1480
40216,2020-11-17T15:04:33,,session_88371,cart,,,tablet,Samsung Internet,-1779
40217,2023-12-03T03:49:45,2701,session_81194,account,,,tablet,Firefox,1488
40218,2022-09-01T16:44:08,,session_49069,category,,,mobile,Safari,1621
40219,2020-09-19T03:04:56,,session_55340,home,,,desktop,Edge,261
40220,2024-12-04T19:02:53,,session_27011,cart,,,mobile,Samsung Internet,1344
40221,2024-08-16T14:19:35,3356,session_37344,cart,,,mobile,Edge,1494
40222,2020-06-07T13:01:23,,session_93942,search,,,tablet,Safari,943
40223,2023-07-07T10:11:09,982,session_90412,product_detail,13,,mobile,Edge,932
40224,2022-11-07T09:17:49,,session_63589,account,,,,,-571
40225,2020-01-20T09:07:48,,session_80195,home,,,mobile,Samsung Internet,1170
40226,2021-03-24T09:22:06,,session_80625,search,,,,,1262
40227,2023-01-26T17:01:22,,session_38187,checkout,,,tablet,Safari,102
40228,2020-08-27T10:37:51,,session_40975,home,,,,,482
40229,2024-08-01T11:44:09,4351,session_63516,category,,,tablet,Edge,395
40230,2023-12-23T15:00:14,1042,session_78165,category,,,desktop,Safari,1775
40231,2020-07-16T20:59:36,,session_45769,account,,,tablet,Edge,825
40232,2023-07-11T14:56:56,,session_33996,checkout,,,mobile,Edge,1372
40233,2022-09-27T22:44:04,,session_91825,product_detail,17,939,desktop,Chrome,1446
40234,2020-09-15T03:42:00,2038,session_6450,product_detail,39,,desktop,Edge,232
40235,2030-01-01T00:00:00,4502,session_54436,cart,,,tablet,Firefox,437
40236,2023-11-15T22:52:42,3824,session_77763,category,,,mobile,Safari,1796
40237,2023-12-06T03:05:25,,session_38223,product_detail,60,979,tablet,Edge,418
40238,2021-09-10T00:20:19,,session_85801,cart,,,desktop,Samsung Internet,654
40239,2022-05-29T13:12:14,,session_83201,category,,,mobile,Samsung Internet,1005
40240,2023-01-26T19:50:42,,session_1683,category,,,desktop,Safari,1266
40241,2022-12-02T21:17:37,,session_84537,product_detail,25,,desktop,Firefox,1749
40242,2021-04-09T15:36:58,,session_44341,cart,,,desktop,Samsung Internet,1399
40243,2020-05-20T05:59:23,,session_63791,checkout,,,,,1251
40244,2022-02-01T06:13:18,2191,session_11924,home,,,desktop,Safari,1101
40245,2020-07-15T17:39:37,,session_60848,cart,,,desktop,Samsung Internet,479
40246,2022-02-20T00:28:12,,session_66691,cart,,,desktop,Firefox,331
40247,2022-05-10T04:29:40,,session_32044,product_detail,45,,mobile,Safari,1294
40248,2022-02-07T18:42:39,3205,session_2455,product_detail,18,1274,desktop,Samsung Internet,1496
40249,2022-04-23T11:07:42,130,session_33171,checkout,,,tablet,Chrome,697
40250,2024-12-12T04:54:59,,session_39307,home,,,desktop,Firefox,1611
40251,2020-02-28T19:53:31,,session_90077,category,,,tablet,Firefox,289
40252,2021-06-19T00:39:38,1973,session_37505,cart,,,tablet,Edge,445
40253,2023-04-26T04:04:02,,session_35427,checkout,,,tablet,Firefox,1047
40254,2023-01-16T15:54:46,3843,session_78519,cart,,,desktop,Edge,1582
40255,2023-12-08T01:13:08,,session_31099,home,,,tablet,Edge,1794
40256,2022-05-04T02:32:05,1119,session_80223,checkout,,,desktop,Samsung Internet,1221
40257,2024-06-26T16:47:25,3127,session_89233,product_detail,16,197,mobile,Chrome,1095
40258,2023-01-02T19:50:18,2015,session_44347,product_detail,23,,,,858
40259,2020-08-03T12:03:00,,session_1081,checkout,,,mobile,Firefox,438
40260,2024-01-16T02:37:07,,session_82454,account,,,tablet,Edge,1271
40261,2020-07-16T10:45:32,,session_35121,category,,,desktop,Firefox,512
40262,2021-07-15T23:03:20,,session_68260,checkout,,,tablet,Chrome,1665
40263,2020-06-20T04:31:41,,session_46240,checkout,,,tablet,Samsung Internet,269
40264,2020-04-22T11:29:22,,session_38068,checkout,,,tablet,Samsung Internet,1572
40265,2021-12-02T00:23:15,3540,session_80407,checkout,,,mobile,Chrome,1642
40266,2021-08-27T02:57:03,,session_2424,product_detail,19,,tablet,Safari,-1228
40267,2022-12-18T10:09:46,459,session_80509,product_detail,10,,mobile,Edge,746
40268,2021-01-09T07:03:39,,session_29999,cart,,,mobile,Edge,928
40269,2020-07-16T17:31:19,,session_90966,product_detail,57,,tablet,Chrome,512
40270,2023-07-31T11:22:19,,session_39585,cart,,,mobile,Firefox,934
40271,2021-04-21T23:38:53,,session_79338,search,,,mobile,Chrome,1532
40272,2021-08-04T09:54:38,,session_47873,checkout,,,mobile,Edge,1467
40273,2023-06-10T20:17:24,,session_99259,cart,,,tablet,Firefox,1176
40274,2024-03-01T02:39:02,4355,session_76524,account,,,mobile,Firefox,408
40275,2021-03-27T18:24:49,,session_89602,checkout,,,tablet,Edge,333
40276,2020-07-31T00:47:42,,session_43733,home,,,desktop,Firefox,1364
40277,2022-06-27T05:05:31,,session_21221,product_detail,58,,desktop,Edge,337
40278,2024-09-21T11:17:23,,session_58907,cart,,,mobile,Edge,663
40279,2023-10-10T03:01:28,220,session_72023,search,,,,,1291
40280,2022-10-12T17:20:44,,session_21008,search,,,desktop,Firefox,494
40281,2030-01-01T00:00:00,,session_87705,home,,,desktop,Samsung Internet,1324
40282,2022-11-15T05:45:47,,session_63891,product_detail,58,1448,desktop,Safari,273
40283,2022-09-16T06:56:24,,session_42248,home,,,desktop,Edge,1233
40284,2020-12-15T18:46:38,,session_97752,search,,,desktop,Firefox,173
40285,2022-01-10T21:00:53,,session_13614,account,,,,,868
40286,2024-01-27T17:13:35,,session_88437,checkout,,,mobile,Safari,1741
40287,2022-03-19T22:56:15,,session_51991,category,,,desktop,Edge,1211
40288,2022-10-06T10:58:33,,session_90941,account,,,tablet,Safari,726
40289,2023-03-09T12:01:44,2403,session_78329,checkout,,,desktop,Edge,1196
40290,2024-11-20T18:58:06,1209,session_45833,cart,,,mobile,Edge,1015
40291,2020-10-03T21:42:02,4290,session_25961,checkout,,,desktop,Chrome,1303
40292,2023-08-26T13:36:43,853,session_95544,cart,,,desktop,Chrome,588
40293,2023-07-16T12:34:13,4866,session_34793,account,,,mobile,Edge,1032
40294,2022-06-20T19:57:10,,session_30834,category,,,desktop,Samsung Internet,411
40295,2023-11-29T10:10:10,,session_32615,cart,,,desktop,Chrome,392
40296,2024-05-30T10:17:31,764,session_98576,category,,,tablet,Safari,1660
40297,2023-03-10T22:16:40,,session_62504,category,,,mobile,Safari,1779
40298,2023-08-05T06:37:09,,session_21137,account,,,mobile,Chrome,1056
40299,2022-07-21T18:23:11,,session_16222,home,,,desktop,Samsung Internet,777
40300,2021-08-27T23:42:01,391,session_72209,account,,,mobile,Chrome,818
40301,2021-07-24T18:34:44,,session_59867,account,,,tablet,Safari,930
40302,2022-07-10T12:08:47,,session_60126,product_detail,21,1301,desktop,Firefox,682
40303,2021-05-29T15:19:51,,session_36747,checkout,,,tablet,Chrome,1732
40304,2020-08-15T16:47:01,,session_41937,search,,,tablet,Safari,1565
40305,2021-01-27T08:14:16,,session_59461,cart,,,tablet,Samsung Internet,462
40306,2024-02-07T08:52:56,,session_76305,account,,,desktop,Edge,1514
40307,2021-12-17T03:53:05,,session_62150,category,,,tablet,Chrome,486
40308,2030-01-01T00:00:00,,session_46692,product_detail,51,724,tablet,Firefox,182
40309,2024-06-23T18:38:21,1351,session_43902,account,,,mobile,Chrome,286
40310,2020-08-12T20:15:34,,session_598,checkout,,,desktop,Edge,1638
40311,2024-08-16T10:18:21,,session_97180,category,,,desktop,Firefox,1767
40312,2020-01-23T04:47:55,,session_43224,category,,,mobile,Safari,1619
40313,2021-07-16T16:26:04,,session_20462,search,,,tablet,Samsung Internet,225
40314,2022-03-17T12:58:38,,session_27478,home,,,mobile,Samsung Internet,951
40315,2024-10-06T08:53:34,,session_98078,checkout,,,tablet,Chrome,285
40316,2022-06-17T13:10:08,,session_79822,category,,,tablet,Chrome,238
40317,2024-02-15T12:47:26,506,session_49115,home,,,mobile,Samsung Internet,695
40318,2022-05-26T02:16:52,4298,session_68993,account,,,,,795
40319,2021-02-01T16:32:35,,session_55209,category,,,desktop,Firefox,741
40320,2022-11-24T01:09:25,4043,session_17315,home,,,tablet,Firefox,1717
40321,2024-12-01T14:09:54,3826,session_21407,checkout,,,desktop,Samsung Internet,971
40322,2023-11-18T10:53:53,2725,session_58704,category,,,mobile,Firefox,1406
40323,2023-02-26T05:09:55,,session_58166,category,,,desktop,Firefox,638
40324,2024-04-23T06:39:20,,session_63343,checkout,,,tablet,Samsung Internet,1354
40325,2020-05-31T11:15:26,,session_74067,product_detail,25,,mobile,Firefox,641
40326,2022-11-27T17:02:48,3580,session_223,cart,,,tablet,Edge,1251
40327,2022-08-21T07:23:48,,session_82594,search,,,desktop,Safari,1587
40328,2022-01-08T13:01:54,3757,session_29332,category,,,tablet,Safari,1526
40329,2024-03-25T10:32:32,4465,session_7304,cart,,,mobile,Edge,671
40330,2021-08-16T21:44:10,1811,session_40284,product_detail,58,246,mobile,Edge,644
40331,2020-09-16T11:07:38,,session_57473,home,,,desktop,Edge,457
40332,2020-10-17T14:53:17,925,session_98029,cart,,,mobile,Firefox,120
40333,2024-05-05T19:00:15,730,session_67130,home,,,mobile,Safari,1781
40334,2022-10-07T01:09:24,4266,session_30146,home,,,tablet,Firefox,180
40335,2024-09-22T00:56:39,3818,session_41969,product_detail,64,403,desktop,Safari,1368
40336,2023-09-23T20:18:34,,session_60454,account,,,tablet,Chrome,1320
40337,2021-12-09T19:48:02,,session_33795,checkout,,,tablet,Chrome,917
40338,2024-05-31T08:59:40,,session_25366,checkout,,,desktop,Samsung Internet,723
40339,2020-08-02T11:07:55,,session_95303,checkout,,,tablet,Firefox,1496
40340,2021-03-24T12:35:00,,session_31606,account,,,mobile,Samsung Internet,223
40341,2024-12-28T11:14:31,645,session_71026,search,,,tablet,Firefox,1606
40342,2021-09-13T16:39:17,,session_80273,category,,,desktop,Edge,900
40343,2023-07-15T13:10:49,,session_97087,checkout,,,tablet,Chrome,227
40344,2024-02-11T00:23:30,,session_78393,checkout,,,desktop,Firefox,326
40345,2021-04-25T17:36:57,,session_91665,search,,,mobile,Firefox,184
40346,2024-02-06T12:26:23,,session_40060,checkout,,,mobile,Safari,361
40347,2024-05-04T01:42:11,1992,session_66019,category,,,desktop,Firefox,932
40348,2023-06-21T04:13:31,,session_8126,product_detail,27,429,tablet,Chrome,535
40349,2020-05-14T09:00:09,,session_93066,account,,,desktop,Edge,-1730
40350,2021-07-28T11:30:04,,session_70038,search,,,desktop,Safari,1191
40351,2024-08-18T01:13:19,748,session_34907,search,,,mobile,Chrome,923
40352,2024-03-07T15:11:58,,session_53275,checkout,,,tablet,Firefox,1083
40353,2021-12-25T12:38:54,974,session_55734,checkout,,,mobile,Chrome,1007
40354,2024-04-17T18:03:23,1981,session_42974,product_detail,62,,tablet,Edge,208
40355,2020-04-04T20:09:44,1728,session_19080,cart,,,tablet,Chrome,1008
40356,2023-06-26T16:37:36,2240,session_26350,product_detail,13,,tablet,Samsung Internet,1158
40357,2024-12-23T17:14:52,1224,session_76037,account,,,tablet,Samsung Internet,575
40358,2023-11-11T18:50:23,844,session_6640,search,,,mobile,Safari,1795
40359,2022-06-19T22:34:01,,session_74831,account,,,mobile,Firefox,529
40360,2023-05-19T20:51:09,,session_94381,category,,,desktop,Chrome,460
40361,2022-09-12T01:11:34,,session_12827,checkout,,,tablet,Samsung Internet,613
40362,2021-10-13T00:45:14,,session_48107,home,,,,,1394
40363,2022-03-13T16:49:11,3708,session_85133,cart,,,tablet,Firefox,574
40364,2020-07-17T02:26:26,,session_33279,account,,,desktop,Firefox,474
40365,2021-12-07T05:25:24,,session_85222,search,,,desktop,Firefox,203
40366,2023-04-05T13:02:47,,session_32855,product_detail,5,,mobile,Chrome,636
40367,2022-06-18T22:25:27,3998,session_7145,checkout,,,mobile,Chrome,100
40368,2022-10-01T14:48:31,,session_81930,cart,,,tablet,Safari,1196
40369,2022-03-24T17:52:04,,session_27338,cart,,,,,258
40370,2020-08-08T00:42:12,,session_90488,cart,,,desktop,Samsung Internet,648
40371,2024-02-15T21:29:28,2821,session_92514,home,,,mobile,Firefox,106
40372,2024-11-28T18:08:00,,session_30902,checkout,,,mobile,Samsung Internet,941
40373,2024-02-16T01:37:07,,session_38041,checkout,,,mobile,Edge,672
40374,2020-04-06T01:30:52,,session_5057,cart,,,mobile,Samsung Internet,207
40375,2020-04-21T08:48:11,,session_65905,checkout,,,tablet,Safari,-1438
40376,2021-03-10T21:09:48,,session_92561,cart,,,mobile,Samsung Internet,229
40377,2021-02-11T20:55:53,3432,session_71319,category,,,tablet,Safari,398
40378,2023-08-03T06:03:56,,session_24757,checkout,,,desktop,Firefox,1577
40379,2021-05-25T16:19:12,,session_40739,category,,,mobile,Edge,858
40380,2021-12-25T09:19:55,,session_64250,home,,,mobile,Samsung Internet,823
40381,2021-07-12T11:14:11,,session_82165,product_detail,3,,tablet,Samsung Internet,83
40382,2020-05-30T02:05:34,,session_12170,category,,,tablet,Samsung Internet,552
40383,2020-05-10T20:37:39,,session_84654,category,,,desktop,Safari,-1449
40384,2021-02-25T16:11:43,,session_51963,checkout,,,mobile,Chrome,671
40385,2023-04-27T16:02:17,3200,session_71588,account,,,tablet,Edge,920
40386,2020-12-24T07:06:04,,session_23302,cart,,,mobile,Chrome,1195
40387,2023-09-08T06:42:23,,session_38430,account,,,desktop,Edge,160
40388,2022-12-12T14:36:05,404,session_93262,checkout,,,tablet,Firefox,1479
40389,2020-10-08T11:58:58,,session_44291,home,,,mobile,Chrome,1358
40390,2020-02-15T07:23:40,,session_36836,checkout,,,mobile,Safari,70
40391,2021-04-29T04:41:44,,session_98590,search,,,desktop,Edge,1022
40392,2023-09-19T20:17:51,4113,session_22850,category,,,tablet,Chrome,556
40393,2030-01-01T00:00:00,,session_66616,account,,,desktop,Samsung Internet,676
40394,2023-03-06T00:34:02,,session_7674,account,,,desktop,Firefox,1057
40395,2020-04-23T08:39:21,,session_70714,product_detail,64,644,mobile,Samsung Internet,1340
40396,2023-07-13T10:29:04,,session_83422,cart,,,tablet,Safari,1134
40397,2022-08-10T14:56:27,2759,session_71723,cart,,,desktop,Firefox,846
40398,2023-11-24T22:26:46,4760,session_37732,cart,,,desktop,Chrome,1110
40399,2023-05-13T22:53:40,728,session_47110,product_detail,18,,mobile,Safari,1442
40400,2023-08-18T07:47:20,3920,session_1673,account,,,mobile,Samsung Internet,813
40401,2021-06-15T17:57:20,,session_88291,checkout,,,tablet,Firefox,115
40402,2024-11-08T01:50:14,2641,session_43761,cart,,,tablet,Firefox,1715
40403,2023-09-20T06:43:35,,session_13023,category,,,tablet,Chrome,265
40404,2023-01-04T13:06:37,,session_46947,checkout,,,mobile,Chrome,1426
40405,2021-04-22T19:34:02,,session_98792,product_detail,4,,tablet,Firefox,900
40406,2023-01-22T01:30:42,3579,session_60360,checkout,,,mobile,Firefox,876
40407,2020-07-29T16:57:14,,session_58277,cart,,,mobile,Firefox,599
40408,2021-08-25T15:05:07,,session_90902,category,,,desktop,Samsung Internet,1042
40409,2022-12-02T19:47:22,2398,session_64900,cart,,,desktop,Edge,423
40410,2020-04-29T11:35:50,,session_57850,search,,,tablet,Firefox,307
40411,2022-06-25T19:43:12,,session_16630,home,,,tablet,Samsung Internet,506
40412,2021-08-06T00:04:51,,session_28934,search,,,desktop,Samsung Internet,547
40413,2020-04-02T19:28:02,,session_74442,product_detail,43,574,tablet,Safari,1253
40414,2024-12-02T10:22:28,4552,session_47086,product_detail,63,,mobile,Edge,1373
40415,2024-12-27T06:27:46,697,session_97539,cart,,,mobile,Safari,948
40416,2023-07-28T19:50:17,,session_97993,cart,,,tablet,Samsung Internet,1112
40417,2022-11-06T14:54:45,3998,session_57984,cart,,,tablet,Chrome,174
40418,2024-06-27T19:39:11,4697,session_80843,search,,,mobile,Firefox,363
40419,2020-10-27T19:09:18,,session_77803,search,,,mobile,Chrome,1310
40420,2021-04-27T07:16:26,,session_60520,product_detail,59,,mobile,Firefox,859
40421,2024-05-11T18:31:20,,session_59746,product_detail,47,752,tablet,Samsung Internet,1066
40422,2024-08-17T13:34:23,269,session_80023,home,,,mobile,Samsung Internet,857
40423,2023-03-30T00:40:18,1752,session_99207,search,,,tablet,Chrome,1622
40424,2022-04-26T04:56:16,,session_17838,product_detail,50,,mobile,Edge,1456
40425,2020-08-01T07:33:24,,session_85241,checkout,,,tablet,Edge,1299
40426,2020-01-16T21:23:08,,session_58973,home,,,mobile,Safari,309
40427,2020-07-29T16:50:32,,session_28745,account,,,desktop,Safari,1112
40428,2024-12-07T04:28:17,3567,session_31704,checkout,,,mobile,Edge,511
40429,2021-06-22T00:45:05,,session_40449,product_detail,57,,mobile,Firefox,594
40430,2022-03-02T11:18:18,2470,session_67771,account,,,tablet,Firefox,660
40431,2024-08-17T18:06:59,2773,session_79200,checkout,,,tablet,Safari,478
40432,2022-03-10T18:09:29,,session_19487,product_detail,20,,tablet,Samsung Internet,1751
40433,2024-02-25T16:42:01,1987,session_66638,product_detail,34,,mobile,Firefox,986
40434,2021-10-17T02:43:33,,session_71745,search,,,mobile,Firefox,1352
40435,2023-10-11T11:49:41,,session_624,search,,,mobile,Samsung Internet,550
40436,2021-09-22T16:58:14,,session_48294,product_detail,51,,mobile,Safari,1252
40437,2024-02-01T02:31:03,479,session_83812,home,,,desktop,Chrome,1420
40438,2022-05-15T23:39:32,,session_58214,category,,,tablet,Edge,122
40439,2022-09-04T19:35:41,530,session_51514,cart,,,desktop,Safari,1493
40440,2020-07-23T06:01:20,,session_12458,checkout,,,desktop,Safari,1485
40441,2022-12-09T17:32:42,,session_40943,checkout,,,tablet,Safari,312
40442,2023-06-25T04:37:14,,session_55710,home,,,tablet,Chrome,351
40443,2020-04-21T02:51:46,,session_49611,product_detail,3,,mobile,Samsung Internet,1705
40444,2024-10-27T03:38:25,,session_91405,search,,,desktop,Chrome,740
40445,2030-01-01T00:00:00,,session_2025,category,,,mobile,Edge,184
40446,2022-01-05T13:59:58,,session_97227,product_detail,55,,tablet,Safari,74
40447,2022-12-16T07:11:22,2715,session_17643,cart,,,tablet,Firefox,1425
40448,2021-02-25T11:13:54,,session_53529,home,,,desktop,Edge,766
40449,2020-08-07T03:28:39,,session_89144,product_detail,32,,tablet,Edge,1052
40450,2022-01-06T10:07:12,,session_1457,cart,,,mobile,Chrome,1442
40451,2023-06-11T18:09:10,1173,session_17773,cart,,,desktop,Firefox,1360
40452,2020-08-14T16:23:34,,session_33981,checkout,,,desktop,Firefox,1505
40453,2022-02-09T14:51:28,,session_24418,checkout,,,desktop,Edge,620
40454,2023-11-06T13:15:21,3007,session_51297,account,,,tablet,Samsung Internet,1660
40455,2021-10-26T08:54:56,,session_99734,cart,,,mobile,Samsung Internet,125
40456,2020-09-13T05:34:00,2575,session_83417,cart,,,mobile,Samsung Internet,1186
40457,2022-02-21T10:22:23,3044,session_74360,product_detail,9,,tablet,Firefox,790
40458,2020-02-24T18:11:19,,session_56989,cart,,,mobile,Edge,938
40459,2020-07-05T09:18:27,,session_46247,cart,,,desktop,Edge,473
40460,2023-03-26T23:33:11,2200,session_41616,account,,,,,219
40461,2020-02-26T03:51:29,,session_4085,account,,,desktop,Firefox,1093
40462,2021-10-23T06:10:03,,session_29287,product_detail,45,,desktop,Samsung Internet,783
40463,2020-04-25T14:23:12,,session_20522,search,,,tablet,Chrome,1434
40464,2022-01-02T23:32:57,,session_122,product_detail,62,829,mobile,Edge,132
40465,2021-03-12T02:00:14,457,session_79019,account,,,desktop,Safari,1389
40466,2022-03-08T19:37:24,,session_5763,account,,,desktop,Safari,813
40467,2024-05-23T06:41:39,,session_70743,home,,,mobile,Safari,186
40468,2021-10-04T02:11:38,4563,session_27740,account,,,mobile,Firefox,1586
40469,2024-03-05T01:17:06,4345,session_54820,cart,,,,,474
40470,2021-11-05T04:59:41,,session_66854,checkout,,,mobile,Chrome,171
40471,2020-11-28T08:54:35,,session_79495,product_detail,64,,tablet,Firefox,1332
40472,2022-04-20T19:59:09,,session_39838,account,,,mobile,Edge,1730
40473,2023-02-22T16:26:44,2757,session_91205,home,,,desktop,Chrome,789
40474,2023-01-25T09:22:33,4927,session_30506,category,,,tablet,Samsung Internet,1105
40475,2021-05-08T14:28:58,,session_23727,account,,,mobile,Samsung Internet,1665
40476,2021-04-21T17:47:17,,session_9793,home,,,mobile,Edge,1094
40477,2021-06-29T22:05:50,,session_85354,search,,,desktop,Samsung Internet,1684
40478,2024-12-27T21:37:57,4864,session_96144,home,,,mobile,Samsung Internet,239
40479,2020-07-05T20:22:27,,session_4503,search,,,desktop,Chrome,775
40480,2022-05-07T17:35:20,1981,session_7069,home,,,mobile,Safari,1394
40481,2021-06-06T20:06:12,,session_7571,product_detail,53,,tablet,Edge,1381
40482,2024-02-23T07:14:11,3778,session_28207,home,,,tablet,Samsung Internet,421
40483,2021-04-08T14:06:39,,session_60905,product_detail,59,,tablet,Chrome,1364
40484,2030-01-01T00:00:00,,session_7129,account,,,tablet,Edge,732
40485,2022-05-02T13:24:25,,session_42557,search,,,mobile,Samsung Internet,525
40486,2023-08-25T11:12:53,,session_35354,checkout,,,,,152
40487,2030-01-01T00:00:00,,session_69123,search,,,mobile,Firefox,1749
40488,2021-03-01T10:33:21,,session_24732,product_detail,64,1109,tablet,Samsung Internet,1611
40489,2021-01-29T13:09:27,,session_97432,account,,,mobile,Chrome,769
40490,2021-05-10T23:11:10,130,session_93949,checkout,,,,,1278
40491,2021-09-10T19:45:36,2004,session_68090,cart,,,mobile,Safari,595
40492,2022-12-23T08:54:22,,session_53483,home,,,mobile,Safari,181
40493,2022-11-11T11:14:42,,session_41189,account,,,desktop,Firefox,563
40494,2021-12-08T07:06:46,281,session_88036,search,,,tablet,Safari,391
40495,2020-03-19T19:18:17,,session_4657,account,,,tablet,Samsung Internet,1796
40496,2023-01-15T13:59:17,,session_53110,product_detail,8,,mobile,Safari,1428
40497,2022-04-03T10:33:53,3587,session_32311,cart,,,,,547
40498,2023-10-03T09:06:23,,session_17949,search,,,desktop,Samsung Internet,1181
40499,2022-05-26T23:15:20,,session_33494,checkout,,,desktop,Firefox,703
40500,2024-01-31T19:39:59,,session_35655,category,,,desktop,Chrome,381
40501,2022-08-27T06:53:41,3915,session_24020,category,,,desktop,Firefox,1141
40502,2024-03-06T02:33:26,,session_49440,search,,,tablet,Firefox,913
40503,2020-12-20T05:17:52,,session_18326,account,,,tablet,Edge,450
40504,2024-11-24T13:08:35,515,session_19508,search,,,desktop,Safari,1012
40505,2021-12-01T08:09:40,709,session_21735,checkout,,,tablet,Firefox,995
40506,2020-08-09T06:29:20,,session_63441,account,,,tablet,Safari,1764
40507,2022-07-01T06:09:18,,session_99292,home,,,desktop,Firefox,367
